id,review,sentiment,bio_tagged_review
263,পরিবারের সবাই ফেসমাস্ক টা পছন্দ করেছেন।,2,
264,বাজারের চেয়ে কম দামে পেলাম ফেসমাস্ক। খুশি হলাম।,2,
265,দামের তুলনায় ফেসমাস্ক অনেক ভালো।,2,
266,সেলার সময়মতো ফেসমাস্ক পাঠিয়েছেন।,1,
267,এত কম দামে এত ভালো ফেসমাস্ক পাওয়া যায় ভাবিনি।,2,
268,ফেসমাস্ক ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0,
269,মোটামুটি মানের ফেসমাস্ক। না ভালো না খারাপ।,1,
270,দ্রুত ডেলিভারি এবং ফেসমাস্ক একদম ভালো।,2,
271,ফেসমাস্ক ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,
272,আলহামদুলিল্লাহ ভালো ফেসমাস্ক পেয়েছি।,2,
273,ফেসমাস্ক এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,
274,পরিবারের সবাই ফেসমাস্ক টা পছন্দ করেছেন।,2,
275,মেয়াদ আছে এবং প্যাকেজিং ভালো। ফেসমাস্ক রিকমেন্ড করব।,2,
276,অনেক ভালো প্রোডাক্ট। ফেসমাস্ক নিয়ে খুশি।,2,
277,ফেসমাস্ক টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,
278,ফেসমাস্ক টা খুব ভালো। আবার অর্ডার করব।,2,
279,ফেসমাস্ক খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,
280,ছবিতে যেমন দেখানো হয়েছিল ফেসমাস্ক ঠিক তেমনই।,2,
281,ফেসমাস্ক এর প্যাকেট ছেঁড়া ছিল। অসন্তুষ্ট।,0,
282,এক্সপায়ারি ডেট প্রায় শেষ ফেসমাস্ক এর। মেনে নেওয়া কঠিন।,0,
283,"অনেকদিন খুঁজছিলাম, শেষে ভালো ফেসমাস্ক পেলাম।",2,
284,সঠিক পণ্য হাতে পেয়েছি। ফেসমাস্ক নিয়ে সন্তুষ্ট।,2,
285,অনেক ভালো কাজ করছে ফেসমাস্ক। ধন্যবাদ।,2,
286,ফেসমাস্ক টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,
287,অরিজিনাল ফেসমাস্ক পেয়েছি। অনেক ধন্যবাদ।,2,
288,"মাশাআল্লাহ, অনেক সুন্দর ফেসমাস্ক। ধন্যবাদ সেলারকে।",2,
289,মেয়াদ আছে এবং প্যাকেজিং ভালো। ফেসমাস্ক রিকমেন্ড করব।,2,
290,ফেসমাস্ক ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0,
291,অনেক ভালো ফেসমাস্ক। দামও কম পড়েছিল।,2,
292,ফেসমাস্ক এর গন্ধ ও মান দুটোই ভালো।,2,
293,মোটামুটি মানের ফেসমাস্ক। না ভালো না খারাপ।,1,
294,"ফেসমাস্ক হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1,
295,দামের তুলনায় ফেসমাস্ক অনেক ভালো।,2,
296,"প্রথমবার কিনলাম ফেসমাস্ক, খুব উপকৃত হলাম।",2,
297,"অনেকদিন খুঁজছিলাম, শেষে ভালো ফেসমাস্ক পেলাম।",2,
298,ফেসমাস্ক এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0,
299,দেখতে ঠিকঠাক ফেসমাস্ক। ব্যবহার করলে বোঝা যাবে।,1,
300,ফেসমাস্ক খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,
301,সেপনিল মাস্ক টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,সেপনিল-B মাস্ক-I
302,সেপনিল মাস্ক এর গন্ধ ও মান দুটোই ভালো।,2,সেপনিল-B মাস্ক-I
303,এমন সেপনিল মাস্ক আগেও দেখেছি। তেমন পার্থক্য নেই।,1,সেপনিল-B মাস্ক-I
304,সেপনিল মাস্ক ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,সেপনিল-B মাস্ক-I
305,ছবিতে যেমন দেখিয়েছিল সেপনিল মাস্ক তেমন না।,0,সেপনিল-B মাস্ক-I
306,সেপনিল মাস্ক ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,সেপনিল-B মাস্ক-I
307,সেপনিল মাস্ক এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1,সেপনিল-B মাস্ক-I
308,সঠিক পণ্য হাতে পেয়েছি। সেপনিল মাস্ক নিয়ে সন্তুষ্ট।,2,সেপনিল-B মাস্ক-I
309,"প্রথমবার কিনলাম সেপনিল মাস্ক, খুব উপকৃত হলাম।",2,সেপনিল-B মাস্ক-I
310,সেপনিল মাস্ক এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1,সেপনিল-B মাস্ক-I
311,এত কম দামে এত ভালো সেপনিল মাস্ক পাওয়া যায় ভাবিনি।,2,সেপনিল-B মাস্ক-I
312,সেপনিল মাস্ক এর গন্ধ ও মান দুটোই ভালো।,2,সেপনিল-B মাস্ক-I
313,সেপনিল মাস্ক এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0,সেপনিল-B মাস্ক-I
314,মোটামুটি মানের সেপনিল মাস্ক। না ভালো না খারাপ।,1,সেপনিল-B মাস্ক-I
315,সেপনিল মাস্ক নিয়ে আমি অনেক খুশি। বারবার কিনব।,2,সেপনিল-B মাস্ক-I
316,সেপনিল মাস্ক থেকে খারাপ গন্ধ আসছে। মানসম্পন্ন না।,0,সেপনিল-B মাস্ক-I
