id,review,sentiment,bio_tagged_review
156,ডেটল সাবান তে বিশেষ কোন বৈশিষ্ট্য নেই।,1,ডেটল-B সাবান-I তে বিশেষ কোন বৈশিষ্ট্য নেই।
157,ডেটল সাবান সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।,2,ডেটল-B সাবান-I সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।
158,এত ভালো দামে এমন ডেটল সাবান আর দেখিনি।,2,এত ভালো দামে এমন ডেটল-B সাবান-I আর দেখিনি।
159,অনেক ভালো ডেটল সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো ডেটল-B সাবান-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
160,ডেটল সাবান ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।,1,ডেটল-B সাবান-I ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।
161,ডেটল সাবান সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,ডেটল-B সাবান-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
162,ডেটল সাবান দিতেই পারেনি। এটা গুরুতর সমস্যা।,0,ডেটল-B সাবান-I দিতেই পারেনি। এটা গুরুতর সমস্যা।
163,ডেলিভারি দ্রুত এবং ডেটল সাবান নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং ডেটল-B সাবান-I নিখুঁত অবস্থায় পেয়েছি।
164,ডেটল সাবান আঠা আঠা এবং আশা মতো নয়।,0,ডেটল-B সাবান-I আঠা আঠা এবং আশা মতো নয়।
165,ডেটল সাবান অত্যন্ত দামী কিন্তু মানের কোন নিশ্চয়তা নেই।,0,ডেটল-B সাবান-I অত্যন্ত দামী কিন্তু মানের কোন নিশ্চয়তা নেই।
166,ডেটল সাবান খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।,2,ডেটল-B সাবান-I খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।
167,ডেটল সাবান এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।,1,ডেটল-B সাবান-I এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।
168,ডেটল সাবান সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।,2,ডেটল-B সাবান-I সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।
169,ডেটল সাবান ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।,1,ডেটল-B সাবান-I ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।
170,নিয়মিত ব্যবহার করছি। ডেটল সাবান সত্যিই দুর্দান্ত।,2,নিয়মিত ব্যবহার করছি। ডেটল-B সাবান-I সত্যিই দুর্দান্ত।
171,ডেটল সাবান একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,ডেটল-B সাবান-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
172,ডেটল সাবান এর গুণমান অত্যন্ত খারাপ।,0,ডেটল-B সাবান-I এর গুণমান অত্যন্ত খারাপ।
173,ডেলিভারি দ্রুত এবং ডেটল সাবান নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং ডেটল-B সাবান-I নিখুঁত অবস্থায় পেয়েছি।
174,নিয়মিত ব্যবহার করছি। ডেটল সাবান সত্যিই দুর্দান্ত।,2,নিয়মিত ব্যবহার করছি। ডেটল-B সাবান-I সত্যিই দুর্দান্ত।
175,এটি সেরা ডেটল সাবান যা আমি কখনো কিনেছি।,2,এটি সেরা ডেটল-B সাবান-I যা আমি কখনো কিনেছি।
176,ডেটল সাবান একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,ডেটল-B সাবান-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
