id,review,sentiment,bio_tagged_review
139,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। এরকম ডেটল সাবান আশা করিনি।,0,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। এরকম ডেটল-B সাবান-I আশা করিনি।
140,"ডেটল সাবান নিয়ে নতুন কি আর বলব, দারুন!",2,"ডেটল-B সাবান-I নিয়ে নতুন কি আর বলব, দারুন!"
141,অনেক ভালো একটি ডেটল সাবান। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি ডেটল-B সাবান-I। ধন্যবাদ সেলারকে।
142,অনেক ভালো ডেটল সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো ডেটল-B সাবান-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
143,এত কম দামে ডেটল সাবান। খুব খুশি কিনতে পেরে।,2,এত কম দামে ডেটল-B সাবান-I। খুব খুশি কিনতে পেরে।
144,১০০% অথেন্টিক ডেটল সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক ডেটল-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
145,"সব পন্য গুলো ভাল, কিন্তু ডেটল সাবান টার ডেট একেবারে শেষ প্রান্তে।",0,"সব পন্য গুলো ভাল, কিন্তু ডেটল-B সাবান-I টার ডেট একেবারে শেষ প্রান্তে।"
146,দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা ডেটল-B সাবান-I।
147,বাজারের চেয়ে কম মূল্যে অরিজিনাল ডেটল সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল ডেটল-B সাবান-I পেয়েছি।
148,"সব পন্য গুলো ভাল, কিন্তু ডেটল সাবান টার ডেট একেবারে শেষ প্রান্তে।",0,"সব পন্য গুলো ভাল, কিন্তু ডেটল-B সাবান-I টার ডেট একেবারে শেষ প্রান্তে।"
149,"ছবির মতো সেম ডেটল সাবান পাইনি, তবে কাজ চলে যাবে।",1,"ছবির মতো সেম ডেটল-B সাবান-I পাইনি, তবে কাজ চলে যাবে।"
150,ছবির সাথে ডেটল সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2,ছবির সাথে ডেটল-B সাবান-I এর হুবহু মিল আছে। খুব সুন্দর।
151,"ডেটল সাবান হাতে পেয়েছি, মেয়াদও আছে দেখলাম।",1,"ডেটল-B সাবান-I হাতে পেয়েছি, মেয়াদও আছে দেখলাম।"
152,অসাধারণ ডেটল সাবান। সবার ব্যবহার করা উচিত।,2,অসাধারণ ডেটল-B সাবান-I। সবার ব্যবহার করা উচিত।
153,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল ডেটল সাবান পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল ডেটল-B সাবান-I পেয়েছি।
154,"অসাধারণ! মিনি ডেটল সাবান, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি ডেটল-B সাবান-I, খুব ভালো প্রোডাক্ট।"
155,সব গুলোই ভালো ছিলো। শুধু ডেটল সাবান এর প্যাকেট এক জায়গায় ভাঙ্গা ছিল।,0,সব গুলোই ভালো ছিলো। শুধু ডেটল-B সাবান-I এর প্যাকেট এক জায়গায় ভাঙ্গা ছিল।
156,"অসাধারণ! মিনি ডেটল সাবান, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি ডেটল-B সাবান-I, খুব ভালো প্রোডাক্ট।"
157,বাজারের চেয়ে কম মূল্যে অরিজিনাল ডেটল সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল ডেটল-B সাবান-I পেয়েছি।
158,১০০% অথেন্টিক ডেটল সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক ডেটল-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
159,"ডেটল সাবান নিয়ে নতুন কি আর বলব, দারুন!",2,"ডেটল-B সাবান-I নিয়ে নতুন কি আর বলব, দারুন!"
160,খুবই ভালো মানের ডেটল সাবান। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের ডেটল-B সাবান-I। একদম ন্যাচারাল মনে হয়।
161,খুবই ভালো মানের ডেটল সাবান। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের ডেটল-B সাবান-I। একদম ন্যাচারাল মনে হয়।
