id,review,sentiment,bio_tagged_review
111,"ডেটল সাবান টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য 👍",2,"ডেটল-B সাবান-I টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য 👍"
112,ডেটল সাবান এর মেয়াদ আছে মাত্র কয়েক দিন। খুবই হতাশ হলাম।,0,ডেটল-B সাবান-I এর মেয়াদ আছে মাত্র কয়েক দিন। খুবই হতাশ হলাম।
113,এত কম দামে ডেটল সাবান। খুব খুশি কিনতে পেরে। ধন্যবাদ।,2,এত কম দামে ডেটল-B সাবান।-I খুব খুশি কিনতে পেরে। ধন্যবাদ।
114,"দাম অনুযায়ী ডেটল সাবান মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না।",1,"দাম অনুযায়ী ডেটল-B সাবান-I মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না।"
115,ডেটল সাবান টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে।,2,ডেটল-B সাবান-I টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে।
116,"দাম হিসাবে ডেটল সাবান ঠিক আছে, আহামরি কিছু না আবার খারাপও না।",1,"দাম হিসাবে ডেটল-B সাবান-I ঠিক আছে, আহামরি কিছু না আবার খারাপও না।"
117,"প্যাকেজিং মোটামুটি ভালো ছিল, ডেটল সাবান এর পারফরম্যান্স এভারেজ।",1,"প্যাকেজিং মোটামুটি ভালো ছিল, ডেটল-B সাবান-I এর পারফরম্যান্স এভারেজ।"
118,খুবই অল্প দামে ভালোমানের ডেটল সাবান পেয়ে অনেক ভালো লাগছে।,2,খুবই অল্প দামে ভালোমানের ডেটল-B সাবান-I পেয়ে অনেক ভালো লাগছে।
119,অসাধারণ ডেটল সাবান। সবার ব্যবহার করা উচিত।,2,অসাধারণ ডেটল-B সাবান।-I সবার ব্যবহার করা উচিত।
120,"প্যাকেজিং মোটামুটি ভালো ছিল, ডেটল সাবান এর পারফরম্যান্স এভারেজ!!",1,"প্যাকেজিং মোটামুটি ভালো ছিল, ডেটল-B সাবান-I এর পারফরম্যান্স এভারেজ!!"
121,"খুবই সন্তুষ্ট আমি, এই ডেটল সাবান সত্যি অনেক ভালো।",2,"খুবই সন্তুষ্ট আমি, এই ডেটল-B সাবান-I সত্যি অনেক ভালো।"
122,"ডেটল সাবান টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না।",1,"ডেটল-B সাবান-I টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না।"
123,অসাধারণ ডেটল সাবান। সবার ব্যবহার করা উচিত!!,2,অসাধারণ ডেটল-B সাবান।-I সবার ব্যবহার করা উচিত!!
124,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই ডেটল সাবান এর।,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই ডেটল-B সাবান-I এর।
125,"নিশ্চিন্তে নিতে পারেন সবাই, ডেটল সাবান খুবই কাজের জিনিস।",2,"নিশ্চিন্তে নিতে পারেন সবাই, ডেটল-B সাবান-I খুবই কাজের জিনিস।"
126,"মোটামুটি ভালোই মনে হচ্ছে, ডেটল সাবান এর কোয়ালিটি স্বাভাবিক।",1,"মোটামুটি ভালোই মনে হচ্ছে, ডেটল-B সাবান-I এর কোয়ালিটি স্বাভাবিক।"
127,"টাকাটাই লস হলো, ডেটল সাবান এর কোয়ালিটি একদমই থার্ড ক্লাস।",0,"টাকাটাই লস হলো, ডেটল-B সাবান-I এর কোয়ালিটি একদমই থার্ড ক্লাস।"
128,ডেটল সাবান টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে। ধন্যবাদ।,2,ডেটল-B সাবান-I টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে। ধন্যবাদ।
129,"দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, সবাই নিতে পারেন 👍",2,"দাম অনুযায়ী অনেক ভালো একটা ডেটল-B সাবান,-I সবাই নিতে পারেন 👍"
130,"ডেটল সাবান অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো।",2,"ডেটল-B সাবান-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো।"
