id,review,sentiment
320,সেপনিল মাস্ক একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2
321,আলহামদুলিল্লাহ ভালো সেপনিল মাস্ক পেয়েছি।,2
322,মানসম্পন্ন সেপনিল মাস্ক। ধন্যবাদ সেলারকে।,2
323,সেপনিল মাস্ক এর গন্ধ ও মান দুটোই ভালো।,2
324,সেপনিল মাস্ক নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2
325,সেপনিল মাস্ক ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
326,এত কম দামে এত ভালো সেপনিল মাস্ক পাওয়া যায় ভাবিনি।,2
327,সেপনিল মাস্ক টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2
328,সেপনিল মাস্ক পণ্যটি ছবির মতোই এসেছে।,1
329,সেপনিল মাস্ক নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
330,দামে সাশ্রয়ী এবং মানসম্পন্ন সেপনিল মাস্ক।,2
331,অনেক ভালো প্রোডাক্ট। সেপনিল মাস্ক নিয়ে খুশি।,2
332,সেপনিল মাস্ক এর গন্ধ ও মান দুটোই ভালো।,2
333,দ্রুত ডেলিভারি এবং সেপনিল মাস্ক একদম ভালো।,2
334,সেপনিল মাস্ক ব্যবহার করার পর ত্বকে সমস্যা হয়েছে।,0
335,সঠিক পণ্য হাতে পেয়েছি। সেপনিল মাস্ক নিয়ে সন্তুষ্ট।,2
336,"মাশাআল্লাহ, অনেক সুন্দর সেপনিল মাস্ক। ধন্যবাদ সেলারকে।",2
337,আলহামদুলিল্লাহ ভালো সেপনিল মাস্ক পেয়েছি।,2
338,বাজারের চেয়ে কম দামে পেলাম সেপনিল মাস্ক। খুশি হলাম।,2
339,সেপনিল মাস্ক খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2
340,একটা সেপনিল মাস্ক কম পাওয়া গেছে। সেলার প্রতারণা করেছেন।,0
341,একটু সন্দেহ ছিল কিন্তু সেপনিল মাস্ক দেখে মন ভালো হয়ে গেল।,2
342,সেপনিল মাস্ক টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
343,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। সেপনিল মাস্ক ভালো।,2
344,সেপনিল মাস্ক ব্যবহার করে কোনো উপকার পাইনি। হতাশ।,0
345,"সেপনিল মাস্ক হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1
346,সেপনিল মাস্ক ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2
347,সঠিক পণ্য হাতে পেয়েছি। সেপনিল মাস্ক নিয়ে সন্তুষ্ট।,2
348,এমন সেপনিল মাস্ক আগেও দেখেছি। তেমন পার্থক্য নেই।,1
349,পরিবারের সবাই সেপনিল মাস্ক টা পছন্দ করেছেন।,2
350,সেপনিল মাস্ক টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
351,আলহামদুলিল্লাহ ভালো সেপনিল মাস্ক পেয়েছি।,2
352,সেপনিল মাস্ক টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1
353,আসল জিনিসের সাথে সেপনিল মাস্ক এর কিছুটা পার্থক্য আছে।,1
354,সেপনিল মাস্ক নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
355,"সেলারের সার্ভিস ভালো, সেপনিল মাস্ক টাও ভালো পেয়েছি।",2
356,দেখতে ঠিকঠাক সেপনিল মাস্ক। ব্যবহার করলে বোঝা যাবে।,1
357,সেপনিল মাস্ক নিয়ে আমি অনেক খুশি। বারবার কিনব।,2
